Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,math
5,5,3,3,3,5,5,2,4,1,3,1,5,2,4,3,2,5,3,1,4,3,1,4,5,1,1,3,1,1,3,2,5,1,4,4,4,1,1,3,115
3,3,4,4,2,4,3,2,2,4,4,4,2,2,5,3,4,4,4,3,3,3,3,5,3,4,2,4,4,2,1,2,4,1,3,3,4,2,1,3,100
3,0,1,5,1,1,3,1,3,5,5,4,1,3,4,2,5,2,3,1,3,1,5,4,3,3,1,3,3,2,1,4,4,1,3,5,3,4,0,3,107
1,1,4,2,4,2,4,2,3,4,1,5,0,1,2,5,1,2,4,3,2,5,3,2,2,4,2,3,0,4,2,1,3,4,4,2,2,2,4,2,115
5,3,5,3,4,2,5,3,4,4,4,5,2,2,2,2,2,3,5,1,1,4,4,4,1,5,2,5,1,4,2,2,1,1,5,2,3,5,1,5,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,120
2,3,5,2,3,2,2,2,1,1,2,4,1,3,2,1,5,3,1,1,2,2,4,4,1,3,1,2,1,1,2,3,2,2,3,3,1,2,1,3,113
1,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,78
3,4,3,4,2,3,2,2,2,5,3,3,2,3,4,1,4,5,3,3,1,2,3,5,2,5,1,3,3,1,1,3,3,2,3,5,3,3,2,2,100
4,4,2,4,2,4,3,2,2,5,4,4,4,1,4,3,5,4,5,3,3,2,2,4,2,5,4,4,2,2,1,2,3,2,3,5,2,3,2,3,102
3,5,3,5,1,4,2,3,1,5,4,3,1,2,3,2,5,5,4,1,1,1,3,4,1,3,1,5,2,1,1,3,5,3,3,5,3,1,3,3,99
3,1,4,3,4,3,3,3,2,2,3,4,3,3,2,4,1,2,2,3,2,5,1,3,1,3,5,3,1,3,1,2,3,4,3,5,2,2,4,2,115
5,1,5,5,1,3,4,2,4,3,5,5,5,4,5,1,4,2,1,4,1,1,1,2,2,4,4,4,2,3,4,3,3,2,4,2,4,5,1,3,99
4,5,2,5,2,2,5,1,1,5,5,4,2,4,5,1,5,5,1,3,3,1,3,3,1,5,1,2,1,3,1,3,4,1,4,4,2,4,1,4,98
0,1,3,1,5,2,3,5,5,4,2,5,5,3,2,5,2,4,2,4,1,5,3,5,1,5,5,3,4,4,4,3,5,5,4,2,3,2,4,3,93
1,3,5,2,1,3,3,1,5,1,5,1,2,1,5,3,2,5,0,1,1,5,5,3,1,3,1,5,1,2,2,1,5,1,3,3,3,1,2,2,118
4,3,4,3,3,2,4,2,3,4,4,1,2,3,4,2,3,4,3,3,4,3,3,2,2,2,3,3,4,3,3,3,4,2,3,2,4,3,2,3,114
4,1,4,3,2,2,5,2,5,3,4,4,3,3,4,1,4,2,4,2,3,2,5,4,1,4,3,5,2,3,3,3,2,1,5,1,5,3,2,5,104
2,2,1,4,2,1,3,3,3,2,1,3,1,3,1,5,2,4,1,4,1,1,5,2,1,5,4,4,1,2,4,1,5,5,4,3,3,1,4,5,124
2,3,3,4,1,3,1,1,1,4,4,3,1,3,4,3,4,5,3,2,2,2,3,3,2,5,1,4,2,1,1,5,2,4,2,3,2,2,2,2,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
3,3,1,1,4,5,3,3,3,3,2,4,4,4,1,4,2,4,4,1,1,4,1,3,1,4,4,4,1,1,3,3,3,4,2,2,2,1,5,1,116
3,4,3,2,4,4,4,3,5,2,3,3,2,1,2,2,3,1,3,3,1,2,3,3,3,5,4,3,5,3,4,5,2,5,1,1,1,2,5,5,115
3,5,5,2,3,2,3,4,3,4,1,3,5,3,2,5,3,2,3,3,3,4,3,4,1,3,3,3,1,3,5,4,3,4,3,1,1,2,4,3,113
4,4,3,5,2,2,4,4,2,5,4,4,2,1,4,2,4,5,4,3,2,2,4,5,4,4,1,4,2,2,1,2,3,2,2,4,4,3,3,3,103
5,3,3,5,3,3,3,3,3,3,2,5,3,2,2,3,3,3,3,3,2,4,4,5,2,5,3,3,3,3,3,4,2,4,2,3,3,4,4,3,105
4,4,4,5,3,2,2,1,1,5,5,5,1,4,5,1,5,5,2,1,2,1,4,4,1,5,1,3,2,2,1,5,2,1,3,4,3,3,1,2,87
4,2,3,4,4,2,4,4,2,5,1,4,3,4,2,4,2,3,3,2,2,4,4,5,1,4,4,3,2,2,3,4,2,4,4,2,2,2,4,3,113
2,1,1,3,5,3,2,4,4,4,1,5,4,5,1,5,1,4,4,4,1,5,2,4,1,2,5,1,1,4,5,5,2,5,1,1,1,1,4,1,119
2,4,4,4,2,4,2,4,2,4,4,2,2,3,2,2,4,4,4,2,2,2,2,4,2,2,1,4,2,2,1,4,2,2,2,4,3,2,2,2,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
5,2,5,2,4,2,4,2,3,4,5,5,3,4,5,1,4,2,3,2,2,3,4,4,1,2,3,4,3,2,4,3,4,1,4,2,4,5,2,3,98
4,2,2,3,2,2,3,4,3,5,1,4,3,2,2,4,2,3,4,4,2,4,4,4,1,4,1,4,2,2,2,4,3,5,2,2,3,2,5,3,120
2,2,2,3,4,0,2,4,3,5,2,4,4,2,2,3,2,4,4,3,1,3,4,2,1,5,2,2,2,2,3,3,2,3,2,2,4,4,4,2,130
5,2,5,4,4,4,5,5,2,5,2,4,5,1,2,2,1,2,5,2,1,5,2,4,1,5,1,5,1,1,3,2,1,4,1,4,1,5,4,2,112
2,3,2,3,3,1,3,5,3,4,3,4,2,1,1,5,1,3,3,3,1,4,5,2,1,2,1,5,1,1,5,3,5,4,2,2,1,2,5,2,126
2,2,5,1,4,2,4,2,4,4,4,2,4,3,5,2,4,2,4,4,5,2,2,1,4,2,3,1,5,4,4,3,4,1,4,1,4,2,1,3,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
2,2,2,4,4,4,4,4,2,2,1,5,4,2,1,4,1,5,4,4,2,5,1,4,1,5,4,2,2,3,4,2,2,5,2,4,2,2,4,2,119
5,3,1,4,4,2,4,3,2,3,3,4,4,4,2,4,2,4,4,4,1,4,4,4,1,4,2,4,4,3,2,4,2,4,2,4,2,4,4,2,111
3,3,2,4,1,2,2,1,1,5,3,5,1,2,5,4,5,5,5,2,2,2,2,3,3,5,1,5,1,3,1,3,2,3,2,3,3,1,2,3,99
2,3,4,5,2,3,2,2,1,2,5,5,5,3,5,2,2,5,5,2,4,1,3,5,1,5,3,4,2,1,3,5,2,2,4,3,5,4,2,3,92
2,3,2,3,2,2,3,3,2,4,2,4,2,2,2,4,2,3,2,3,0,4,4,3,2,4,3,3,4,3,1,3,3,4,2,3,3,2,3,3,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
2,3,5,4,2,1,2,3,3,4,4,4,0,1,4,2,4,3,4,2,2,3,3,3,1,4,1,4,2,2,1,4,4,2,2,4,4,2,4,2,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
1,1,1,1,4,2,1,5,2,2,1,5,4,3,1,5,1,4,2,5,2,3,3,5,1,3,3,5,3,3,3,5,3,5,3,1,2,2,5,3,123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
2,1,1,4,4,4,4,5,1,4,1,4,5,1,1,5,1,5,5,4,3,5,2,4,2,5,4,4,1,4,3,1,4,5,2,4,2,1,5,2,124
3,2,4,3,2,4,3,2,2,5,2,5,2,2,2,4,2,3,4,4,2,5,3,4,2,5,2,3,3,4,2,3,4,4,4,2,4,2,4,3,111
5,4,5,2,2,2,5,2,2,4,4,4,5,4,4,1,3,4,1,2,2,2,4,2,1,4,1,4,3,2,3,1,4,2,3,4,2,4,3,2,107
1,1,3,2,5,1,1,5,1,5,1,5,5,1,1,4,1,3,2,4,2,5,4,4,1,5,5,3,3,1,1,1,3,4,2,2,1,3,5,1,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
3,4,5,1,2,2,3,1,5,5,2,3,3,3,5,1,5,1,2,1,2,2,2,4,1,3,1,3,3,3,1,3,3,1,4,3,3,3,1,4,106
1,4,5,4,2,2,4,1,4,5,4,2,2,3,4,5,4,4,5,2,0,1,4,4,4,4,1,4,2,3,2,4,4,2,2,5,3,2,2,4,88
3,2,2,4,4,2,2,3,5,3,2,5,4,2,3,4,2,2,3,3,2,5,4,4,2,4,3,3,2,2,3,3,3,5,3,2,3,3,3,3,119
4,5,4,3,4,0,4,0,0,0,3,5,0,4,0,0,3,3,4,0,2,0,5,4,0,0,0,5,4,0,4,0,4,0,0,0,0,0,0,0,137
3,4,2,3,4,5,5,4,4,4,1,4,4,3,1,5,1,4,4,5,2,5,1,4,1,4,5,3,1,3,4,3,3,5,3,4,3,2,5,2,115
5,3,5,3,3,1,4,2,3,2,3,1,3,2,5,1,5,3,3,1,4,2,3,2,3,4,2,3,3,4,5,2,5,1,3,3,5,0,1,3,81
3,3,1,4,3,4,4,3,3,4,2,5,3,4,4,5,2,5,1,5,2,4,3,3,1,4,3,4,1,1,1,1,3,5,3,2,4,2,3,2,110
2,2,3,5,2,4,2,5,4,3,2,4,2,3,2,5,2,3,4,4,3,3,4,3,2,5,3,4,1,4,3,3,5,3,3,3,2,2,4,3,113
2,5,1,5,4,4,4,2,2,5,5,4,2,4,5,1,5,4,4,2,1,1,2,5,1,5,2,4,2,2,3,2,2,1,3,5,1,1,1,4,89
3,3,1,3,4,2,2,4,3,4,1,5,3,3,1,4,2,4,4,4,1,5,5,3,1,4,4,3,3,3,3,3,5,5,2,4,3,3,4,2,117
4,2,2,4,2,2,4,4,4,4,2,5,3,3,2,3,2,3,4,4,2,2,2,3,2,3,1,4,1,3,3,2,2,4,2,2,4,2,4,3,118
1,2,1,4,3,2,1,4,1,5,2,5,4,3,1,5,1,1,4,5,2,5,4,5,1,5,3,3,4,4,3,4,3,4,4,2,4,1,5,3,116
1,4,5,4,4,4,4,2,4,5,4,5,4,4,4,1,4,1,4,2,1,4,1,4,4,5,2,4,4,4,4,5,4,2,1,1,4,1,2,1,92
4,2,2,3,4,2,3,3,3,3,5,5,5,2,1,5,1,3,3,4,1,4,3,2,1,4,2,4,3,2,2,2,2,5,3,2,1,3,4,4,119
2,0,1,4,2,1,2,4,5,3,2,4,3,2,2,5,1,4,5,2,1,4,5,4,1,4,2,4,1,2,3,5,2,4,4,2,2,1,4,5,109
3,3,3,2,3,3,4,4,4,2,2,3,3,3,1,2,1,2,2,3,1,4,3,3,1,4,4,5,1,2,5,2,4,5,3,2,2,3,4,3,120
2,3,5,4,1,1,2,1,3,3,1,5,4,1,1,5,1,4,5,4,1,2,5,5,1,5,2,5,4,1,4,5,1,5,2,4,4,1,5,2,110
2,2,3,4,4,4,3,4,3,5,4,3,3,3,2,4,2,2,3,3,2,4,4,4,1,3,1,3,1,3,3,3,3,3,4,3,3,2,4,4,113
3,3,1,2,5,1,5,2,5,2,5,5,2,1,5,1,5,1,1,3,1,4,5,5,1,5,5,4,1,3,4,1,5,1,5,2,1,3,1,5,112
3,5,3,5,1,1,3,2,3,5,3,3,1,1,3,3,3,1,3,1,1,3,5,3,1,5,1,3,1,3,1,5,5,1,3,5,1,1,2,3,110
3,3,1,3,2,1,2,1,2,2,2,5,3,4,3,4,1,5,1,4,1,3,5,4,1,5,2,3,1,3,3,2,4,4,4,4,1,2,4,3,116
1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
4,3,3,3,4,3,3,2,3,2,4,4,2,3,3,3,4,2,2,4,2,2,2,3,0,4,4,4,4,3,3,3,2,2,3,3,2,4,2,4,73
2,4,2,4,3,2,3,4,3,4,1,3,3,2,2,4,2,4,2,4,0,3,3,2,3,3,2,3,1,3,3,3,2,4,3,3,2,2,4,3,72
5,2,5,2,2,1,5,1,4,2,5,5,1,1,4,1,4,2,4,3,2,1,5,4,1,2,2,5,3,2,3,1,4,1,3,1,1,4,1,5,116
4,1,5,1,5,2,5,4,5,2,5,5,4,2,5,1,5,1,3,4,1,1,5,4,2,5,5,4,1,2,2,2,4,1,4,1,1,4,1,4,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
4,1,5,2,5,1,5,1,5,1,4,5,2,2,4,2,4,2,4,2,1,2,5,5,1,2,5,2,1,3,3,2,5,2,4,1,2,2,2,4,117
2,5,4,5,1,3,3,3,1,5,4,5,2,3,4,3,2,5,3,2,3,2,3,5,1,5,1,3,2,2,2,3,3,2,3,3,3,2,2,3,97
1,5,2,5,1,1,3,1,1,5,5,3,1,5,5,4,5,5,3,1,1,1,5,5,3,2,1,5,1,1,1,3,5,1,1,5,1,3,1,1,93
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,144
5,1,5,1,5,1,5,5,5,1,5,5,5,1,5,1,5,3,5,5,1,1,5,5,1,5,1,1,1,5,1,1,5,1,5,1,1,5,1,5,116
3,4,4,4,3,1,4,2,2,3,5,5,2,4,3,1,4,1,2,3,1,1,5,5,1,5,4,5,1,4,3,4,3,1,4,3,1,4,1,3,95
3,5,1,3,3,3,3,4,5,5,5,4,3,3,2,5,3,1,4,3,2,3,3,5,2,5,3,3,4,3,3,5,3,5,3,4,4,3,5,4,105
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,143
1,5,5,5,5,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,1,5,5,5,1,5,1,1,1,1,1,5,1,1,5,5,1,1,1,5,94
2,4,2,4,2,2,4,4,1,4,5,4,4,2,1,4,1,4,4,4,2,5,4,4,2,4,4,4,1,2,2,2,4,4,2,4,3,3,4,3,115
5,1,5,5,5,1,5,1,5,5,5,5,5,1,5,1,5,3,5,3,0,3,5,5,2,5,5,2,3,5,3,1,5,1,5,1,3,5,1,5,76
4,3,5,3,1,2,5,1,5,4,4,3,4,1,4,4,4,2,3,4,1,2,3,1,2,4,1,3,1,3,3,1,4,2,3,4,3,4,1,4,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
3,2,2,3,3,1,2,4,1,4,1,4,3,4,2,4,2,3,5,3,3,4,5,3,2,5,2,2,1,2,2,4,5,5,3,1,3,3,4,3,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
4,4,3,4,2,0,0,0,0,0,1,5,2,3,0,0,0,0,0,0,2,2,5,3,0,0,0,0,0,0,1,3,5,4,0,0,0,0,0,0,90
2,1,3,2,2,5,3,5,4,5,0,5,0,0,1,5,1,3,0,4,2,4,4,5,1,5,3,1,1,1,3,4,4,5,2,3,5,1,5,2,139
3,4,4,4,2,4,4,4,2,4,5,4,4,4,4,2,4,4,4,2,4,2,4,4,2,4,2,3,2,2,2,4,3,2,2,4,2,3,2,3,96
1,3,2,2,1,4,4,4,1,5,2,3,2,4,2,1,5,5,3,1,1,2,3,4,1,2,2,5,1,2,1,2,5,1,2,5,4,1,1,2,107
3,1,5,2,4,2,3,2,4,5,3,3,3,3,4,1,2,2,3,2,1,2,4,3,2,2,1,3,1,3,1,2,4,1,3,1,1,3,1,4,120
3,2,3,3,5,3,3,4,2,1,1,4,4,2,2,3,1,3,5,4,2,5,3,3,1,5,4,4,2,5,1,4,5,3,2,3,2,3,3,3,119
4,2,3,1,5,2,5,3,5,3,5,2,2,2,5,4,5,1,5,5,1,2,4,5,1,5,3,0,1,3,4,1,3,1,5,2,3,4,1,5,132
3,1,5,2,5,3,3,5,1,1,4,3,2,1,4,4,2,2,3,4,1,4,3,3,2,5,1,3,5,2,1,3,3,4,2,1,3,2,5,3,120
1,4,3,4,3,2,2,2,1,4,3,3,2,4,3,2,3,5,2,2,2,3,2,2,2,4,1,4,2,3,1,4,2,3,2,4,3,2,1,3,107
2,3,1,2,4,2,3,2,3,1,5,5,4,3,1,4,1,3,4,3,2,5,4,2,1,5,4,2,4,2,4,3,2,3,3,3,2,2,2,4,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
4,3,3,4,2,1,1,2,3,4,5,5,2,1,5,3,4,3,5,2,2,3,5,5,3,5,4,5,1,2,5,1,2,2,4,5,4,3,1,5,102
4,2,4,4,2,1,2,2,1,5,1,4,4,4,2,3,1,4,4,2,4,5,5,4,1,4,4,4,2,3,2,4,2,4,3,1,4,2,4,4,115
1,1,1,2,4,1,2,4,3,2,1,5,5,2,1,4,1,4,5,4,1,5,4,5,2,5,4,3,3,2,4,3,3,5,3,2,3,1,5,4,126
2,1,3,1,5,3,4,3,5,1,1,2,5,4,3,5,2,1,5,3,1,1,5,2,1,5,5,4,1,2,5,5,4,3,3,2,4,1,5,1,116
5,4,4,4,3,2,4,2,4,3,3,5,3,2,4,2,4,4,4,3,2,4,4,4,2,5,2,5,1,2,2,2,3,2,4,2,2,5,2,4,104
2,2,3,4,4,5,2,4,3,3,3,5,4,4,2,4,3,3,5,3,1,4,4,4,4,4,0,3,2,2,3,2,2,4,3,2,1,2,4,4,98
4,3,4,2,3,2,5,1,1,2,5,1,4,3,5,1,5,5,4,3,3,1,4,1,4,1,3,3,4,3,1,3,4,1,5,2,5,4,1,0,96
3,1,4,2,4,3,2,4,2,2,1,5,5,2,2,5,1,4,2,4,4,5,3,3,1,4,4,4,1,3,4,2,3,5,3,1,3,3,4,3,126
3,4,2,4,2,3,3,4,5,4,4,4,2,2,4,5,2,1,3,3,2,4,3,4,2,4,2,5,3,3,4,3,3,4,4,4,1,1,4,4,109
5,1,2,3,3,1,4,2,3,2,4,5,2,1,4,3,4,3,2,2,1,2,4,3,1,5,2,5,1,1,1,1,2,3,5,1,4,4,2,3,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
4,4,5,4,2,2,3,1,3,5,5,5,1,4,5,2,5,3,5,2,1,5,3,5,3,5,1,3,1,3,3,4,3,1,3,2,3,4,1,3,91
5,2,3,4,3,1,5,1,4,1,5,4,1,2,5,1,5,1,4,4,3,4,4,5,1,5,1,4,1,3,3,1,4,1,5,4,1,5,1,5,108
4,4,2,3,4,5,4,2,4,2,5,2,5,4,5,1,5,3,1,3,4,1,1,1,2,1,4,2,1,2,2,4,4,1,3,2,4,4,1,2,108
3,5,3,4,2,4,3,3,1,5,2,3,2,2,2,3,4,3,3,1,2,3,2,4,1,5,2,5,1,3,1,3,4,1,2,5,4,2,3,2,102
3,3,4,2,2,2,4,2,2,1,3,3,2,3,1,2,2,3,2,2,3,3,3,5,1,1,3,1,1,3,3,2,0,1,3,4,2,3,2,1,70
2,4,1,3,3,1,4,2,3,4,2,3,4,3,2,4,1,3,4,3,2,4,5,4,1,1,2,3,1,2,2,2,2,4,3,3,3,3,3,3,125
2,4,4,5,1,4,5,4,2,5,2,5,2,2,2,2,4,3,5,1,2,2,1,4,1,5,1,4,1,3,1,2,3,2,2,5,2,4,1,2,101
3,4,1,2,4,5,2,1,3,4,5,1,2,1,5,1,2,2,5,4,2,4,2,1,5,1,1,1,2,3,2,2,3,2,4,2,5,2,1,2,126
4,5,2,5,1,3,5,1,1,5,3,4,1,1,4,3,5,5,3,1,2,1,2,3,1,3,1,5,1,1,1,1,2,3,4,5,3,3,2,3,105
4,3,2,4,2,4,2,3,5,5,3,5,2,2,1,4,2,3,5,3,3,4,4,4,3,5,3,3,2,2,4,4,5,4,4,5,2,3,2,2,107
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146
5,3,5,3,4,4,3,4,2,5,5,1,3,5,5,2,5,3,4,2,1,1,1,5,1,5,5,5,1,1,2,5,1,2,5,1,1,4,1,5,91
5,1,5,1,5,1,5,2,5,1,5,4,4,1,5,1,5,1,5,4,4,2,5,5,1,5,5,4,1,3,5,1,1,1,5,1,1,5,1,5,112
5,3,5,3,5,1,5,1,5,3,5,5,4,1,5,1,5,1,5,1,1,1,5,3,1,3,5,5,3,3,5,1,5,1,5,1,3,5,1,5,109
3,2,1,3,2,3,4,3,4,3,1,3,3,1,2,4,4,3,4,5,2,4,2,4,2,3,2,3,3,1,2,2,2,4,4,3,2,3,3,4,125
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138
1,3,5,4,1,5,5,1,3,5,5,5,2,1,5,1,5,5,4,1,1,3,2,2,1,5,1,5,1,3,1,2,5,1,1,2,1,3,1,4,98
3,2,4,1,5,4,2,3,4,4,2,5,3,4,2,4,2,2,3,4,3,4,3,4,2,4,5,4,2,3,5,4,3,3,4,2,4,1,3,5,109
1,3,1,3,2,3,3,4,3,4,1,5,2,2,3,4,3,3,3,3,1,3,3,5,1,5,3,4,3,4,4,5,1,5,4,4,4,3,3,4,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
5,4,5,2,1,1,5,1,5,5,5,1,1,3,5,1,3,5,1,3,1,1,5,5,1,1,5,5,1,1,5,1,3,1,5,3,2,5,1,5,107
2,3,3,3,2,2,3,3,4,4,3,4,2,2,2,3,3,4,5,4,2,3,3,5,1,3,2,3,2,2,3,4,3,4,3,3,4,2,5,4,113
4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,125
5,1,4,3,3,1,4,2,4,1,4,4,1,1,4,2,4,3,0,1,2,4,5,4,1,4,3,4,2,4,2,1,2,2,5,1,5,5,2,5,96
3,4,5,4,1,2,2,2,2,5,3,4,1,1,4,3,4,5,4,2,1,1,4,5,1,2,1,5,2,1,1,2,3,2,4,4,2,2,2,4,105
3,5,1,5,1,3,5,1,1,5,1,3,1,1,5,3,5,5,5,1,1,1,2,3,1,4,1,4,1,3,1,1,3,1,2,5,3,3,2,3,107
5,1,5,1,5,3,4,3,5,1,3,5,5,3,5,5,3,1,3,5,1,5,3,5,1,5,5,4,1,2,5,3,3,5,1,1,2,1,5,3,108
2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,140
2,1,5,3,3,3,2,5,2,5,3,1,2,1,5,5,1,3,3,3,2,4,2,5,3,5,2,3,2,2,2,2,3,5,2,2,3,3,5,3,116
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98
3,5,5,5,1,5,1,1,1,5,5,5,1,1,5,1,5,5,1,1,1,1,1,5,1,5,1,5,1,1,1,3,1,1,5,5,5,1,1,1,84
2,1,3,1,4,5,3,3,5,3,3,3,5,4,3,3,1,2,1,3,3,5,2,3,2,5,4,3,1,2,4,4,2,3,3,2,3,1,5,3,113
3,3,2,3,3,2,3,2,4,3,4,2,4,2,4,2,3,3,3,2,4,3,3,2,4,3,2,2,4,4,2,4,4,1,3,2,4,2,1,3,116
5,2,5,2,2,2,4,1,5,2,5,5,2,4,4,1,4,1,2,2,2,0,5,4,1,2,4,1,2,5,4,2,3,1,5,2,2,5,1,4,104
1,1,5,3,0,2,4,5,4,5,2,5,3,3,1,5,1,2,3,5,2,4,5,5,1,4,1,4,3,3,3,4,5,4,4,1,5,1,5,2,112
4,5,2,5,1,3,3,3,1,5,2,1,1,1,3,1,4,5,5,1,2,2,2,5,2,2,1,4,1,3,1,1,4,3,3,5,1,3,1,2,111
5,2,1,3,1,1,4,3,1,4,5,5,1,1,3,1,5,5,4,1,1,1,5,5,1,5,1,5,1,1,1,1,1,4,1,5,1,5,4,1,110
2,3,1,2,3,1,3,3,5,3,2,3,3,2,1,5,1,3,3,2,3,2,3,4,2,3,1,3,3,1,3,3,1,3,3,2,3,3,5,3,127
3,5,1,5,1,1,3,3,1,5,3,3,1,1,3,3,5,5,5,1,3,1,5,3,1,5,1,5,1,3,1,3,3,3,3,5,3,3,3,1,108
2,1,2,4,4,1,1,3,3,3,1,4,3,3,3,5,2,3,4,3,1,5,5,4,1,4,2,5,2,2,2,4,2,4,2,1,4,1,3,4,115
1,3,5,5,3,3,0,3,3,5,3,5,5,3,1,5,0,3,3,3,1,5,5,5,1,3,1,3,3,3,1,5,5,5,3,3,3,3,3,3,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
1,1,3,2,5,1,1,5,3,1,1,5,5,2,1,3,1,2,3,4,1,5,4,5,1,4,5,3,2,2,4,2,2,5,3,2,2,1,2,5,124
2,2,1,4,4,3,3,3,4,3,2,3,4,4,1,3,2,3,4,3,3,4,3,4,2,5,3,3,2,2,5,3,2,3,3,2,3,1,5,3,119
4,2,5,4,4,2,4,1,5,2,2,1,2,2,4,2,3,2,0,2,4,3,4,1,4,1,2,2,4,4,4,2,4,3,4,2,5,2,1,3,145
2,4,4,2,4,1,4,4,5,4,5,4,4,4,1,4,2,4,4,3,2,4,5,4,1,4,4,2,2,2,4,4,2,4,3,3,2,2,4,3,113
1,2,2,1,5,3,3,4,5,2,2,5,3,3,1,5,1,3,3,5,1,1,4,4,1,5,5,5,4,1,4,5,3,4,3,2,1,1,4,2,112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
